primaryTitle,startYear,runtimeMinutes
Dogman,2018.0,103.0
Time Freak,2018.0,104.0
Truth or Dare,2018.0,100.0
Aiyaary,2018.0,157.0
Occupation,2018.0,119.0
And Breathe Normally,2018.0,95.0
Night School,2018.0,111.0
I Feel Pretty,2018.0,110.0
A Twelve-Year Night,2018.0,122.0
The Devil's Doorway,2018.0,76.0
Champions,2018.0,124.0
The 15:17 to Paris,2018.0,94.0
Arctic,2018.0,98.0
The Week Of,2018.0,116.0
Parmanu: The Story of Pokhran,2018.0,129.0
Welcome Home,2018.0,97.0
The Dark,2018.0,95.0
Rolling to You,2018.0,107.0
Baaghi 2,2018.0,137.0
Peppermint,2018.0,101.0
Elizabeth Harvest,2018.0,108.0
Battle,2018.0,95.0
Book Club,2018.0,104.0
I Am Not an Easy Man,2018.0,98.0
Support the Girls,2018.0,93.0
Family is Family,2018.0,107.0
The Little Stranger,2018.0,111.0
Shadow,2018.0,116.0
Bobby Robson: More Than a Manager,2018.0,104.0
The Professor,2018.0,90.0
The Hummingbird Project,2018.0,111.0
Detective Dee: The Four Heavenly Kings,2018.0,132.0
Operation Red Sea,2018.0,142.0
A Kid Like Jake,2018.0,92.0
The Cake General,2018.0,101.0
Psychokinesis,2018.0,101.0
The World Is Yours,2018.0,102.0
They'll Love Me When I'm Dead,2018.0,98.0
Mirai,2018.0,98.0
Gloria Bell,2018.0,102.0
The Negotiation,2018.0,114.0
Slaughterhouse Rulez,2018.0,104.0
Mirage,2018.0,128.0
Nothing to Lose,2018.0,134.0
Mamma Mia! Here We Go Again,2018.0,114.0
Belleville Cop,2018.0,111.0
The Drug King,2018.0,139.0
Journal 64,2018.0,119.0
Johnny English Strikes Again,2018.0,89.0
Manto,2018.0,112.0
Rampant,2018.0,121.0
Kaala,2018.0,162.0
The Great Battle,2018.0,136.0
The Conductor,2018.0,137.0
Puzzle,2018.0,103.0
At Eternity's Gate,2018.0,111.0
Samson,2018.0,110.0
The Kindergarten Teacher,2018.0,96.0
Sex Weather,2018.0,89.0
Little Italy,2018.0,102.0
Duck Butter,2018.0,93.0
Green Book,2018.0,130.0
Blackmail,2018.0,138.0
Bharath Ane Nenu,2018.0,173.0
Empowered,2018.0,87.0
Put Grandma in the Freezer,2018.0,100.0
Destination Wedding,2018.0,87.0
Mandy,2018.0,121.0
Mario,2018.0,124.0
Boy Erased,2018.0,115.0
Eighth Grade,2018.0,93.0
Betrayed,2018.0,98.0
96,2018.0,158.0
The Emperor of Paris,2018.0,120.0
Every Day,2018.0,97.0
Budapest,2018.0,102.0
Kedarnath,2018.0,116.0
A Simple Favor,2018.0,117.0
The Man Who Killed Hitler and Then the Bigfoot,2018.0,98.0
The Cleaning Lady,2018.0,90.0
Swing Kids,2018.0,133.0
Robin Hood: The Rebellion,2018.0,92.0
Raatchasan,2018.0,146.0
Return of the Hero,2018.0,90.0
What Keeps You Alive,2018.0,98.0
The Front Runner,2018.0,113.0
Donnybrook,2018.0,101.0
The Candidate,2018.0,132.0
Believer,2018.0,123.0
Raazi,2018.0,138.0
Gun City,2018.0,126.0
There's No Place Like Home,2018.0,105.0
Asako I & II,2018.0,119.0
On My Skin: The Last Seven Days of Stefano Cucchi,2018.0,100.0
Balloon,2018.0,125.0
If Beale Street Could Talk,2018.0,119.0
Next Gen,2018.0,106.0
Destroyer,2018.0,121.0
Breaking In,2018.0,88.0
Sir,2018.0,99.0
Sui Dhaaga: Made in India,2018.0,122.0
Edge of Fear,2018.0,91.0
Unsane,2018.0,98.0
Keep an Eye Out,2018.0,73.0
Hearts Beat Loud,2018.0,97.0
Batman: Gotham by Gaslight,2018.0,78.0
Like Father,2018.0,98.0
School's Out,2018.0,104.0
Irumbu Thirai,2018.0,160.0
Project Gutenberg,2018.0,130.0
Lifechanger,2018.0,84.0
"Cyrano, My Love",2018.0,110.0
El Angel,2018.0,118.0
MILF,2018.0,101.0
Blood Fest,2018.0,92.0
Glossary of Broken Dreams,2018.0,99.0
Simmba,2018.0,158.0
Ronnie Coleman: The King,2018.0,93.0
Pad Man,2018.0,140.0
Heavy Trip,2018.0,92.0
25 km/h,2018.0,116.0
R.I.P.,2018.0,120.0
The Fall of the American Empire,2018.0,127.0
Kayamkulam Kochunni,2018.0,152.0
Not Cinderella's Type,2018.0,97.0
The System,2018.0,92.0
I Want to Eat Your Pancreas,2018.0,109.0
Taxi 5,2018.0,102.0
Tell It to the Bees,2018.0,108.0
Blindspotting,2018.0,95.0
An Affair,2018.0,92.0
Non-Fiction,2018.0,108.0
Father of the Year,2018.0,94.0
Master Z: The Ip Man Legacy,2018.0,107.0
Woman at War,2018.0,101.0
Tik Tik Tik,2018.0,130.0
22 July,2018.0,143.0
Who,2018.0,153.0
Burning,2018.0,148.0
Trespassers,2018.0,88.0
Summer '03,2018.0,95.0
The Fare,2018.0,82.0
Between Worlds,2018.0,90.0
Ash Is Purest White,2018.0,136.0
BROS. On The Rocks,2018.0,95.0
Butterflies,2018.0,117.0
Holiday,2018.0,93.0
Pari,2018.0,136.0
Uncle Drew,2018.0,103.0
Buñuel in the Labyrinth of the Turtles,2018.0,80.0
Big Brother,2018.0,101.0
Unbroken: Path to Redemption,2018.0,98.0
Maquia: When the Promised Flower Blooms,2018.0,115.0
Leto,2018.0,126.0
Abhrahaminte Santhathikal,2018.0,131.0
BlacKkKlansman,2018.0,135.0
Nightmare Cinema,2018.0,119.0
Head Count,2018.0,90.0
Dying to Survive,2018.0,117.0
Raid,2018.0,122.0
Tea With the Dames,2018.0,84.0
Dog Days,2018.0,113.0
Checkered Ninja,2018.0,83.0
Missing,2018.0,120.0
"Paul, Apostle of Christ",2018.0,108.0
C/o Kancharapalem,2018.0,152.0
Rangasthalam 1985,2018.0,170.0
Kaybedenler Kulübü Yolda,2018.0,96.0
Instant Family,2018.0,118.0
Teen Titans GO! To the Movies,2018.0,84.0
Race 3,2018.0,160.0
Quincy,2018.0,124.0
To Die For,2018.0,109.0
The Debt Collector,2018.0,95.0
Batman Ninja,2018.0,85.0
Nekrotronic,2018.0,99.0
Benjamin,2018.0,85.0
The Game Changers,2018.0,86.0
The New Romantic,2018.0,82.0
The Festival,2018.0,98.0
The Oath,2018.0,93.0
In Fabric,2018.0,118.0
Mahanati,2018.0,177.0
The Boat,2018.0,88.0
Neerali,2018.0,128.0
Shirkers,2018.0,97.0
Sink or Swim,2018.0,121.0
Minding the Gap,2018.0,93.0
14 Cameras,2018.0,90.0
How About Adolf?,2018.0,91.0
Carmen & Lola,2018.0,103.0
Nothing to Hide,2018.0,90.0
Amanda,2018.0,107.0
Maari 2,2018.0,143.0
Oru Nalla Naal Paathu Solren,2018.0,149.0
Mission of Honor,2018.0,107.0
Koode,2018.0,155.0
The Package,2018.0,94.0
Wasted Talent,2018.0,66.0
Lady J,2018.0,109.0
Only You,2018.0,119.0
Sorry Angel,2018.0,132.0
The Trouble with You,2018.0,108.0
All About Nina,2018.0,97.0
In Safe Hands,2018.0,110.0
Ben Is Back,2018.0,103.0
Skate Kitchen,2018.0,106.0
Kayhan,2018.0,105.0
Sudani from Nigeria,2018.0,123.0
Sonu Ke Titu Ki Sweety,2018.0,138.0
Aniara,2018.0,106.0
My Masterpiece,2018.0,100.0
Namaste England,2018.0,141.0
The Open House,2018.0,94.0
Do Women Have a Higher Sex Drive?,2018.0,70.0
Red Joan,2018.0,101.0
Mulk,2018.0,140.0
Hadi Be Oglum,2018.0,112.0
Dhadak,2018.0,138.0
The Wedding Guest,2018.0,96.0
Three Identical Strangers,2018.0,96.0
Enes Batur: Imagination or Reality?,2018.0,110.0
Searching,2018.0,102.0
Why Don't You Just Die!,2018.0,99.0
We the Animals,2018.0,94.0
Won't You Be My Neighbor?,2018.0,95.0
Monsters and Men,2018.0,96.0
Jane Fonda in Five Acts,2018.0,133.0
RBG,2018.0,98.0
Robin Williams: Come Inside My Mind,2018.0,117.0
Never Goin' Back,2018.0,85.0
Soorma,2018.0,131.0
SuperFly,2018.0,116.0
October,2018.0,115.0
The Steam Engines of Oz,2018.0,79.0
Tholiprema,2018.0,137.0
Agnathavasi - Prince in Exile,2018.0,158.0
Sarkar,2018.0,163.0
Batti Gul Meter Chalu,2018.0,161.0
Genius,2018.0,165.0
Badhaai Ho,2018.0,124.0
Thunder Road,2018.0,92.0
Peranbu,2018.0,147.0
My Hero Academia: Two Heroes,2018.0,96.0
Mortal World,2018.0,107.0
Ailecek Saskiniz,2018.0,113.0
Detective Chinatown 2,2018.0,121.0
Banana Split,2018.0,88.0
Goodachari,2018.0,147.0
The Thinning: New World Order,2018.0,89.0
Aravindha Sametha,2018.0,162.0
The Perfection,2018.0,90.0
Free Solo,2018.0,100.0
Hereditary,2018.0,127.0
"Naa Peru Surya, Naa Illu India",2018.0,163.0
Awe!,2018.0,150.0
Your Son,2018.0,103.0
The Bouncer,2018.0,94.0
Love Will Take Over,2018.0,140.0
Profile,2018.0,106.0
Müslüm,2018.0,136.0
K.G.F: Chapter 1,2018.0,154.0
Perdida,2018.0,103.0
Dilan 1990,2018.0,110.0
The Scythian,2018.0,105.0
Love Per Square Foot,2018.0,133.0
Luz,2018.0,70.0
Stranger in My Pocket,2018.0,95.0
I Am Losing Weight,2018.0,102.0
Deliha 2,2018.0,106.0
The Heiresses,2018.0,98.0
Har Kisse Ke Hisse: Kaamyaab,2018.0,109.0
Chekka Chivantha Vaanam,2018.0,146.0
Family Blood,2018.0,92.0
O.G.,2018.0,113.0
The Lost Strait,2018.0,93.0
Lottery,2018.0,107.0
Damascus Under Fire,2018.0,113.0
Sheeple,2018.0,103.0
They Shall Not Grow Old,2018.0,99.0
Bomb: A Love Story,2018.0,96.0
Karwaan,2018.0,114.0
On Your Wedding Day,2018.0,110.0
Attack on Titan: The Roar of Awakening,2018.0,120.0
Her Smell,2018.0,136.0
The Lie,2018.0,97.0
Prospect,2018.0,100.0
Animal World,2018.0,132.0
The Accused,2018.0,108.0
The Mule,2018.0,116.0
Utoya: July 22,2018.0,93.0
The Farm,2018.0,80.0
Dragon Ball Super: Broly,2018.0,100.0
I'll Take Your Dead,2018.0,83.0
A Sniper's War,2018.0,83.0
Operation Odessa,2018.0,92.0
Take Your Pills,2018.0,87.0
Kolamavu Kokila,2018.0,140.0
The Nightshifter,2018.0,110.0
Asterix: The Secret of the Magic Potion,2018.0,87.0
Laila Majnu,2018.0,140.0
Godzilla: City on the Edge of Battle,2018.0,101.0
BROS. Last Call,2018.0,92.0
An Elephant Sitting Still,2018.0,230.0
Kadaikutty Singam,2018.0,149.0
Yowis Band,2018.0,99.0
The Joke Thief,2018.0,81.0
Us and Them,2018.0,120.0
Teefa In Trouble,2018.0,155.0
Taxiwala,2018.0,137.0
Mard Ko Dard Nahin Hota,2018.0,134.0
Hello Guru Prema Kosame,2018.0,140.0
Shoplifters,2018.0,121.0
A Faithful Man,2018.0,75.0
Penguin Highway,2018.0,117.0
Amazing China,2018.0,90.0
Be With You,2018.0,132.0
Roll Red Roll,2018.0,80.0
By the Grace of God,2018.0,137.0
Nobody's Fool,2018.0,110.0
The American Meme,2018.0,98.0
The Rachel Divide,2018.0,100.0
The Bleeding Edge,2018.0,99.0
The Legend of Cocaine Island,2018.0,83.0
Nota,2018.0,145.0
Andhadhun,2018.0,139.0
Stree,2018.0,128.0
Pokémon the Movie: The Power of Us,2018.0,100.0
Along With the Gods: The Last 49 Days,2018.0,142.0
Dark Figure of Crime,2018.0,110.0
Gonjiam: Haunted Asylum,2018.0,95.0
100 Things,2018.0,111.0
Behind the Curve,2018.0,96.0
Active Measures,2018.0,109.0
The Accountant of Auschwitz,2018.0,80.0
Leprechaun Returns,2018.0,92.0
The Wolf House,2018.0,75.0
Pariyerum Perumal,2018.0,154.0
Flavors of Youth,2018.0,74.0
Generation Iron 3,2018.0,95.0
Long Day's Journey Into Night,2018.0,138.0
Varathan,2018.0,130.0
Twisted Pair,2018.0,89.0
Börü,2018.0,111.0
Satyameva Jayate,2018.0,140.0
Modest Heroes,2018.0,53.0
The Trump Prophecy,2018.0,120.0
Tumbbad,2018.0,104.0
Girl,2018.0,105.0
An Impossible Love,2018.0,135.0
The Holiday Calendar,2018.0,95.0
Happy New Year,2018.0,102.0
Capernaum,2018.0,126.0
3 Faces,2018.0,100.0
Donbass,2018.0,122.0
Rafiki,2018.0,83.0
Njan Prakashan,2018.0,131.0
The Spy Gone North,2018.0,137.0
Sauvage / Wild,2018.0,99.0
The Golem,2018.0,95.0
Loro 2,2018.0,100.0
Climax,2018.0,97.0
Cam,2018.0,94.0
Guardian of Angels,2018.0,56.0
Adanga Maru,2018.0,145.0
Pataakha,2018.0,134.0
Cumali Ceber 2,2018.0,100.0
An Unexpected Love,2018.0,136.0
The Wind,2018.0,88.0
Jalebi,2018.0,112.0
Hidden Man,2018.0,137.0
A Fortunate Man,2018.0,162.0
Lust Stories,2018.0,120.0
Dear Ex,2018.0,100.0
Kanaa,2018.0,145.0
Shéhérazade,2018.0,109.0
Godzilla: The Planet Eater,2018.0,91.0
Deniz ve Günes,2018.0,96.0
Ee Nagaraniki Emaindi,2018.0,122.0
Locked on You,2018.0,113.0
Good Game: The Beginning,2018.0,114.0
City Hunter,2018.0,91.0
Hello Mr. Billionaire,2018.0,118.0
Hope You Die Next Time:-),2018.0,96.0
The Dawnseeker,2018.0,81.0
Joseph,2018.0,138.0
Death of a Nation,2018.0,108.0
The Witch: Part 1 - The Subversion,2018.0,125.0
Geetha Govindam,2018.0,142.0
"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",2018.0,147.0
The Plagues of Breslau,2018.0,110.0
Fahrenheit 11/9,2018.0,128.0
Qismat,2018.0,137.0
RX 100,2018.0,153.0
Sibel,2018.0,95.0
Lupt,2018.0,110.0
Centipede,2018.0,197.0
Hell House LLC II: The Abaddon Hotel,2018.0,83.0
A Christmas Prince: The Royal Wedding,2018.0,92.0
Çakallarla Dans 5,2018.0,102.0
Eerie,2018.0,101.0
U Turn,2018.0,128.0
Clergy,2018.0,133.0
Travel Mates 2,2018.0,116.0
Vlad the Impaler,2018.0,121.0
May the Devil Take You,2018.0,110.0
The Hows of Us,2018.0,117.0
Freaks,2018.0,105.0
Consequences,2018.0,95.0
The Dead Center,2018.0,92.0
Meeting Gorbachev,2018.0,90.0
T-34,2018.0,139.0
Remember Us,2018.0,120.0
Mitron,2018.0,119.0
The Witness,2018.0,111.0
Maiden,2018.0,97.0
Bloodline,2018.0,97.0
Echo in the Canyon,2018.0,82.0
House of Hummingbird,2018.0,138.0
The Princess Switch,2018.0,101.0
Rojo,2018.0,109.0
The Biggest Little Farm,2018.0,91.0
You Might Be the Killer,2018.0,92.0
Excursion,2018.0,85.0
Paskal,2018.0,115.0
The Seven Deadly Sins: Prisoners of the Sky,2018.0,99.0
Coldplay: A Head Full of Dreams,2018.0,115.0
Bob Lazar: Area 51 & Flying Saucers,2018.0,97.0
The Final Wish,2018.0,95.0
Champion,2018.0,130.0
The Pool,2018.0,91.0
Take the Ball Pass the Ball: The Making of the Greatest Team in the World,2018.0,109.0
Kafalar Karisik,2018.0,95.0
Burn the Stage: The Movie,2018.0,84.0
Hanum & Rangga,2018.0,90.0
Constantine: City of Demons - The Movie,2018.0,90.0
Make Us Dream,2018.0,104.0
All Is True,2018.0,101.0
Antrum: The Deadliest Film Ever Made,2018.0,95.0
Unstoppable,2018.0,116.0
A Man Called Ahok,2018.0,102.0
Struggle: The Life and Lost Art of Szukalski,2018.0,115.0
Door Lock,2018.0,102.0
Revenger,2018.0,101.0
Black Mirror: Bandersnatch,2018.0,90.0
Motherless Brooklyn,2019.0,144.0
Alita: Battle Angel,2019.0,122.0
Danger Close,2019.0,118.0
Shazam!,2019.0,132.0
The Last Full Measure,2019.0,116.0
The Dirt,2019.0,107.0
Pet Sematary,2019.0,100.0
A Christmas Prince: The Royal Baby,2019.0,84.0
Bull,2019.0,108.0
Snatchers,2019.0,96.0
Linda Ronstadt: The Sound of My Voice,2019.0,95.0
The Ringmaster,2019.0,88.0
Gone Kesh,2019.0,110.0
Countdown,2019.0,90.0
The Door,2019.0,110.0
The Knight Before Christmas,2019.0,92.0
Chandigarh Amritsar Chandigarh,2019.0,107.0
Holiday Rush,2019.0,92.0
On a Magical Night,2019.0,86.0
Dragon Quest: Your Story,2019.0,103.0
My Dog Stupid,2019.0,106.0
The Perfect Secret,2019.0,120.0
Homecoming: A Film by Beyoncé,2019.0,137.0
Sons of Rizk 2,2019.0,103.0
Lunana: A Yak in the Classroom,2019.0,110.0
American Skin,2019.0,90.0
Rahman 1400,2019.0,111.0
Ramprasad Ki Tehrvi,2019.0,115.0
Atlantics,2019.0,106.0
Les Misérables,2019.0,104.0
Beanpole,2019.0,130.0
Spread Your Wings,2019.0,113.0
"Family Romance, LLC",2019.0,89.0
"The Gangster, the Cop, the Devil",2019.0,109.0
Agent Sai Srinivasa Athreya,2019.0,148.0
Vinci Da,2019.0,117.0
The Captain,2019.0,111.0
First Love,2019.0,108.0
The Pickup Game,2019.0,96.0
Chopsticks,2019.0,100.0
Gemini Man,2019.0,117.0
Badland,2019.0,117.0
The Goddess of Fortune,2019.0,118.0
Enes Batur Gerçek Kahraman,2019.0,99.0
Lux Æterna,2019.0,51.0
Tell No One,2019.0,121.0
Brother in Love,2019.0,115.0
Article 15,2019.0,130.0
Hero,2019.0,121.0
Single Slipper Size - 7,2019.0,120.0
Magamuni,2019.0,156.0
Heroic Losers,2019.0,116.0
"Someone, Somewhere",2019.0,110.0
Only the Animals,2019.0,117.0
Miracle in Cell No. 7,2019.0,132.0
ECCO,2019.0,123.0
The Passage,2019.0,150.0
Yeh Saali Aashiqui,2019.0,137.0
Thambi,2019.0,149.0
Rascal Does Not Dream of a Dreaming Girl,2019.0,89.0
Violet Evergarden: Eternity and the Auto Memory Doll,2019.0,90.0
Black Christmas,2019.0,92.0
Revealing Ukraine,2019.0,84.0
The Blue Elephant 2,2019.0,130.0
Steven Universe: The Movie,2019.0,82.0
Vernost,2019.0,82.0
K-12,2019.0,96.0
Missing 411: The Hunted,2019.0,97.0
Who Killed Garrett Phillips?,2019.0,186.0
Bring the Soul: The Movie,2019.0,103.0
Evaru,2019.0,118.0
The Divine Fury,2019.0,129.0
Thanneermathan Dinangal,2019.0,136.0
Sator,2019.0,85.0
The Deeper You Dig,2019.0,95.0
The Forest of Love,2019.0,151.0
Vikruthi,2019.0,123.0
My Mom is a Character 3,2019.0,111.0
Lupin III: The First,2019.0,93.0
Chal Mera Putt,2019.0,124.0
Ne Zha,2019.0,110.0
The Jack in the Box,2019.0,87.0
Exit,2019.0,103.0
The Queen of Black Magic,2019.0,99.0
Hell House LLC III: Lake of Fire,2019.0,85.0
Nenu Lenu,2019.0,118.0
Moffie,2019.0,104.0
National Theatre Live: Fleabag,2019.0,80.0
Collective,2019.0,109.0
Hero,2019.0,164.0
Eftihia,2019.0,123.0
Comali,2019.0,143.0
The Bad Guys: The Movie,2019.0,114.0
The Legend of Hei,2019.0,101.0
Helen,2019.0,117.0
Atlantis,2019.0,108.0
A Night of Horror: Nightmare Radio,2019.0,104.0
Tune in for Love,2019.0,122.0
La Llorona,2019.0,97.0
Text,2019.0,132.0
The Vigil,2019.0,89.0
How I Became a Gangster,2019.0,140.0
Detention,2019.0,102.0
Gumnaami,2019.0,142.0
The Beach House,2019.0,88.0
Travis Scott: Look Mom I Can Fly,2019.0,84.0
"Bikram: Yogi, Guru, Predator",2019.0,86.0
A Sun,2019.0,156.0
Tell Me Who I Am,2019.0,86.0
100 Days to Live,2019.0,90.0
Rising Free,2019.0,102.0
A Good Doctor,2019.0,90.0
Ujda Chaman,2019.0,120.0
Kim Ji-young: Born 1982,2019.0,118.0
Yummy,2019.0,88.0
My Hero Academia: Heroes Rising,2019.0,104.0
Beyond the Law,2019.0,89.0
Stanley Stanton,2019.0,62.0
Primal: Tales of Savagery,2019.0,85.0
Infidel,2019.0,108.0
Pets United,2019.0,89.0
Ashfall,2019.0,130.0
The First Temptation of Christ,2019.0,46.0
Happy Old Year,2019.0,113.0
Son of a Rich,2019.0,109.0
Ides? Idem!,2019.0,97.0
Mathu Vadalara,2019.0,130.0
5Gang,2019.0,100.0
Never Grow Old,2019.0,100.0
Dance with Me,2019.0,94.0
Rambo: Last Blood,2019.0,89.0
Planet of the Humans,2019.0,100.0
Ek,2019.0,129.0
The Hustle,2019.0,93.0
The Irishman,2019.0,209.0
72 Hoorain,2019.0,80.0
The Art of Racing in the Rain,2019.0,109.0
Triple Frontier,2019.0,125.0
Demon Slayer: Kimetsu no Yaiba - Sibling's Bond,2019.0,105.0
Booksmart,2019.0,102.0
Zombieland: Double Tap,2019.0,99.0
Clinton Road,2019.0,77.0
Murder Mystery,2019.0,97.0
The Addams Family,2019.0,86.0
Fisherman's Friends,2019.0,112.0
The Song of Names,2019.0,113.0
The Painted Bird,2019.0,169.0
Seberg,2019.0,102.0
Dropa,2019.0,101.0
The Informer,2019.0,113.0
The Highwaymen,2019.0,132.0
Zeroville,2019.0,96.0
Random Acts of Violence,2019.0,80.0
UglyDolls,2019.0,87.0
Ford v Ferrari,2019.0,152.0
Let It Snow,2019.0,92.0
Toy Story 4,2019.0,100.0
Darling Nikki,2019.0,62.0
Rocketman,2019.0,121.0
Ip Man 4: The Finale,2019.0,107.0
Long Shot,2019.0,125.0
Variações: Guardian Angel,2019.0,109.0
Hellboy,2019.0,120.0
"Berlin, I Love You",2019.0,120.0
Men in Black: International,2019.0,114.0
"Where'd You Go, Bernadette",2019.0,109.0
How to Train Your Dragon: The Hidden World,2019.0,104.0
Gully Boy,2019.0,154.0
An Officer and a Spy,2019.0,132.0
Troop Zero,2019.0,94.0
Isn't It Romantic,2019.0,89.0
"Extremely Wicked, Shockingly Evil and Vile",2019.0,110.0
Point Blank,2019.0,86.0
Star Wars: Episode IX - The Rise of Skywalker,2019.0,141.0
Jojo Rabbit,2019.0,108.0
Unthinkable,2019.0,87.0
Sea Fever,2019.0,95.0
Two Ways Home,2019.0,92.0
Bacurau,2019.0,131.0
Strange But True,2019.0,96.0
Ad Astra,2019.0,123.0
Ode to Joy,2019.0,97.0
Jacob's Ladder,2019.0,89.0
Iron Sky: The Coming Race,2019.0,93.0
Into the Ashes,2019.0,98.0
A Beautiful Day in the Neighborhood,2019.0,109.0
Wish Man,2019.0,107.0
IO,2019.0,96.0
Little Women,2019.0,135.0
Domino,2019.0,89.0
Storm Boy,2019.0,99.0
Tolkien,2019.0,112.0
Scary Stories to Tell in the Dark,2019.0,108.0
The Lego Movie 2: The Second Part,2019.0,107.0
Richard Jewell,2019.0,131.0
Mine 9,2019.0,83.0
Line of Duty,2019.0,98.0
Mermaid Down,2019.0,91.0
Shed of the Dead,2019.0,82.0
Cordelia,2019.0,91.0
Godzilla: King of the Monsters,2019.0,132.0
To Your Last Death,2019.0,91.0
A Score to Settle,2019.0,103.0
Big Time Adolescence,2019.0,91.0
The Outpost,2019.0,123.0
Making Waves: The Art of Cinematic Sound,2019.0,94.0
Dumbo,2019.0,112.0
The Goldfinch,2019.0,149.0
Benny Loves You,2019.0,94.0
Only,2019.0,98.0
The Influence,2019.0,99.0
I Spit on Your Grave: Deja Vu,2019.0,148.0
Step Up China,2019.0,100.0
After,2019.0,105.0
Demon House,2019.0,95.0
Polar,2019.0,118.0
Captain Marvel,2019.0,123.0
Avengers: Endgame,2019.0,181.0
The Last Boy,2019.0,87.0
Otherhood,2019.0,100.0
How to Build a Girl,2019.0,102.0
Playmobil: The Movie,2019.0,99.0
Night Walk,2019.0,97.0
The Way We Weren't,2019.0,93.0
Sawah,2019.0,86.0
I'm No Longer Here,2019.0,112.0
Impossible Monsters,2019.0,84.0
QT8: The First Eight,2019.0,103.0
Fractured,2019.0,99.0
The Last Black Man in San Francisco,2019.0,121.0
The Wave,2019.0,87.0
The Peanut Butter Falcon,2019.0,97.0
Arctic Dogs,2019.0,92.0
Animals,2019.0,109.0
Red Shoes and the Seven Dwarfs,2019.0,92.0
Once Upon a Time in London,2019.0,111.0
Calm with Horses,2019.0,100.0
Shaft,2019.0,111.0
Cosmos,2019.0,128.0
The Prodigy,2019.0,92.0
Martin Eden,2019.0,129.0
Frozen II,2019.0,103.0
Chicuarotes,2019.0,95.0
In Full Bloom,2019.0,90.0
Crown Vic,2019.0,110.0
Above the Shadows,2019.0,111.0
Harriet,2019.0,125.0
Georgetown,2019.0,99.0
Lucy in the Sky,2019.0,124.0
In the Tall Grass,2019.0,101.0
Klaus,2019.0,96.0
The Great Hack,2019.0,114.0
Maleficent: Mistress of Evil,2019.0,119.0
The Best of Enemies,2019.0,133.0
The Parts You Lose,2019.0,93.0
True History of the Kelly Gang,2019.0,124.0
Red Devil,2019.0,93.0
The Curse of La Llorona,2019.0,93.0
Just Mercy,2019.0,137.0
The Kid,2019.0,100.0
The Red Sea Diving Resort,2019.0,129.0
Gully,2019.0,84.0
Charlie's Angels,2019.0,118.0
Drunk Parents,2019.0,97.0
The Village in the Woods,2019.0,82.0
Color Out of Space,2019.0,111.0
Noelle,2019.0,100.0
The Kingmaker,2019.0,101.0
The Secret Life of Pets 2,2019.0,86.0
Togo,2019.0,113.0
Poms,2019.0,90.0
Assimilate,2019.0,93.0
Crossbreed,2019.0,86.0
Tabernacle 101,2019.0,98.0
Eli,2019.0,98.0
Dreamland,2019.0,98.0
Close,2019.0,94.0
The Wolf Hour,2019.0,99.0
Eternal Beauty,2019.0,95.0
Sound of Metal,2019.0,120.0
Manifest Destiny Down: Spacetime,2019.0,101.0
Official Secrets,2019.0,112.0
Diego Maradona,2019.0,130.0
Hustlers,2019.0,110.0
The Good Liar,2019.0,109.0
Clemency,2019.0,112.0
Truth and Justice,2019.0,165.0
Polaroid,2019.0,88.0
Doctor Sleep,2019.0,152.0
Airplane Mode,2019.0,80.0
Rabid,2019.0,107.0
Mardaani 2,2019.0,103.0
Above Suspicion,2019.0,104.0
Cats,2019.0,110.0
Prey,2019.0,85.0
Cold Pursuit,2019.0,119.0
Capital in the Twenty-First Century,2019.0,103.0
Uncut Gems,2019.0,135.0
Running with the Devil,2019.0,100.0
Abe,2019.0,85.0
Tread,2019.0,89.0
Spies in Disguise,2019.0,102.0
The Kitchen,2019.0,102.0
A Hidden Life,2019.0,174.0
Mary,2019.0,84.0
Walk. Ride. Rodeo.,2019.0,100.0
The Poison Rose,2019.0,98.0
The Laundromat,2019.0,96.0
Pokémon: Detective Pikachu,2019.0,104.0
Escape Room,2019.0,99.0
Wounds,2019.0,95.0
Disappearance at Clifton Hill,2019.0,100.0
The Professor and the Madman,2019.0,124.0
Mystify: Michael Hutchence,2019.0,102.0
Miss Bala,2019.0,104.0
The Balkan Line,2019.0,130.0
The Mustang,2019.0,96.0
Captive State,2019.0,109.0
I Hate Kids,2019.0,89.0
The Jesus Rolls,2019.0,85.0
The Aftermath,2019.0,108.0
Ordinary Love,2019.0,92.0
The Edge of Democracy,2019.0,121.0
Radioactive,2019.0,109.0
Finding Steve McQueen,2019.0,91.0
Madness in the Method,2019.0,99.0
Cruel Peter,2019.0,95.0
Amundsen,2019.0,125.0
Monos,2019.0,102.0
Light of My Life,2019.0,119.0
Lucifer,2019.0,175.0
I See You,2019.0,98.0
Blizzard of Souls,2019.0,104.0
Coma,2019.0,111.0
The Angry Birds Movie 2,2019.0,97.0
The Lion King,2019.0,118.0
Late Night,2019.0,102.0
Paradise Hills,2019.0,95.0
Aladdin,2019.0,128.0
The Aeronauts,2019.0,100.0
John Wick: Chapter 3 - Parabellum,2019.0,130.0
Waiting for the Barbarians,2019.0,112.0
Juanita,2019.0,90.0
37 Seconds,2019.0,115.0
"Standing Up, Falling Down",2019.0,91.0
Angel Has Fallen,2019.0,121.0
A Shaun the Sheep Movie: Farmageddon,2019.0,86.0
The Kill Team,2019.0,87.0
